0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0.049625873742983675,0.67516790706117258,0.62164785470054051
0,1,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0.060188092631993678,0.62207297150117991,0.49979778668333397
0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.034185982300902008,0.8575966600108913,0.81304459722783928
0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,1,2,1,0,0,0,1,1,0,0.065788207776138932,0.50226901434017068,0.64162653038714657
0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,2,2,0,0.035391179146612474,0.55527318932655656,0.75245413434317443
0,1,0,0,1,2,2,0,2,1,0,2,2,0,2,2,0,2,0,1,0,0,2,0,0.066560354414439513,0.34579778544200401,0.3925291371006287
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.034185982300902008,0.91541114539843893,0.88440751498216841
1,1,0,0,1,1,1,2,0,1,0,0,2,1,0,2,1,0,0,1,0,0,0,1,0.043691574429819718,0.31385006353240152,0.3703665575940292
0,0,0,2,0,2,0,0,2,1,0,0,0,0,0,2,0,2,2,1,2,0,0,0,0.041138744177242538,0.60827736431294244,0.57449906246553184
2,1,0,0,1,2,2,2,2,1,0,2,0,2,0,0,1,0,0,1,2,0,0,1,0.068016556485694601,0.2812670176075513,0.31368800323541307
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.034185982300902008,0.91541114539843893,0.88440751498216841
1,0,2,2,0,0,0,0,2,0,1,0,2,0,0,0,0,2,2,0,0,1,2,0,0.065550172256017988,0.38609548012343436,0.43645722269201076
0,1,0,0,1,0,0,2,0,1,2,0,2,0,0,0,0,0,0,1,0,2,0,1,0.061181017870336092,0.56398620439281177,0.57361667708371633
1,0,2,0,0,0,0,0,2,0,1,0,2,1,0,0,0,2,0,0,0,1,0,0,0.046357499419926132,0.40615356689054277,0.44861943453803449
0,1,0,0,1,1,0,1,2,1,0,0,2,1,0,2,1,2,0,1,0,0,2,0,0.067487743600422131,0.25639862043928119,0.20900033089451819
0,1,0,2,1,0,1,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,2,1,0.071877566242327537,0.51370484661463056,0.49339313945365637
0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2,0,0,1,2,0,0.077074142513271993,0.44309312034852061,0.55960880914739508
0,0,2,0,1,0,0,0,0,1,2,0,2,0,0,2,0,2,0,1,0,2,0,0,0.049663951024025405,0.53675803231076424,0.61527997352843855
0,0,1,2,0,0,0,0,2,0,0,0,2,0,0,1,0,1,1,0,0,0,1,0,0.063383388188026246,0.49037937919767655,0.55585131806316412
0,0,1,2,0,2,0,2,1,0,1,2,1,0,2,1,0,1,1,0,0,1,1,0,0.073740442343577711,0.23634053367217281,0.21400051472480605
0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,2,0,0,1,2,0,0.060442554633220923,0.51924124160464691,0.67393654178462448
0,2,0,0,0,0,0,1,1,2,1,0,1,2,0,0,2,1,0,2,0,1,0,0,0.063728546765563443,0.47730985659829372,0.42221405198720541
0,1,0,0,1,0,0,2,2,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0.06169229325293029,0.56616445815937555,0.4472885032537961
0,0,1,1,0,0,0,0,1,0,1,0,1,2,1,1,2,1,1,0,0,0,1,0,0.052901268984760726,0.45480123434380104,0.56510901136071179
0,0,0,0,0,2,1,0,2,1,0,2,0,0,2,2,0,0,0,0,1,0,2,1,0.074817613248207668,0.37593029587946997,0.22586859811022464
0,0,0,2,0,0,1,2,2,1,0,0,2,0,0,2,0,2,2,1,1,0,0,1,0.067692520856362737,0.3929932837175531,0.2823486157579323
0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.049565338668249491,0.65683427119259397,0.79665428876061617
0,0,0,2,1,0,2,2,2,1,0,2,2,0,2,0,0,2,2,1,2,0,2,2,0.049663951024025405,0.3875476493011436,0.42316996948417224
2,0,2,0,0,0,0,2,1,0,1,0,1,2,0,1,0,1,1,0,0,2,1,0,0.064010628716016815,0.13623162098384461,0.28055443214824072
0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,2,2,1,0,0,2,0,0.061004463698741643,0.56507533127609366,0.58612448987095112
0,1,0,0,1,0,2,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0.068016556485694601,0.62624795788709386,0.46795838082282437
0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,1,0,0,2,1,0,0.060402276262989794,0.45225993828280997,0.66771572484282515
1,0,1,2,0,0,0,1,0,0,1,0,1,0,0,1,0,1,2,0,0,1,2,0,0.071877566242327537,0.4087856235251407,0.58299202176550613
1,0,2,1,0,0,0,1,1,0,1,0,1,1,0,1,1,2,2,0,0,1,2,0,0.061210232262935295,0.27654746777999639,0.3948674583624398
2,0,1,1,0,0,0,2,1,0,1,0,1,0,0,1,0,1,1,0,0,2,1,0,0.073826112464625809,0.24986385913958975,0.35382918489650356
0,1,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0.066560354414439513,0.61916863314576143,0.4906503915585132
0,2,0,0,0,2,0,0,1,0,0,0,1,2,0,1,2,1,0,2,0,0,1,0,0.070520826106582543,0.38945362134688694,0.35812346042133902
1,0,0,0,0,1,2,1,1,0,0,2,1,1,2,0,0,1,0,0,0,1,0,0,0.075622318960081397,0.3008713015066255,0.19291150409941543
0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,1,0,0,1,0.069333159461472019,0.55509166817934286,0.46141402257435937
0,0,2,2,0,2,0,0,1,0,2,0,2,0,0,1,0,1,2,0,0,0,0,0,0.049362227885699952,0.45280450172445091,0.51468068678995549
2,1,0,0,1,0,1,0,0,1,0,1,0,2,1,0,1,0,0,1,1,0,0,1,0.069749471355114168,0.41568342711925937,0.33626971579837495
0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,2,0,0,2,2,0,0.025823599380846076,0.67616627337084767,0.7134821133129895
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0.056816675624639594,0.79533490651660921,0.76971212176918269
1,1,0,0,1,2,2,1,2,1,0,0,0,1,2,0,1,0,0,1,2,0,2,1,0.064791273192282492,0.078870938464331089,0.15093201955954264
0,0,0,2,1,0,0,0,2,1,0,2,0,0,2,2,0,0,0,1,0,0,2,0,0.049663951024025405,0.49391904156834271,0.44928122357439609
0,0,2,1,0,0,0,1,2,0,1,0,2,0,0,1,0,1,1,0,0,2,1,0,0.049236888042043132,0.28725721546560173,0.46317144012647526
2,0,1,1,0,0,0,1,1,0,1,0,1,2,0,1,0,2,1,0,0,2,1,0,0.070649455827848304,0.21011072789980031,0.32418838927901761
0,2,0,0,0,0,0,1,0,2,1,0,0,2,0,1,2,0,1,2,0,1,0,0,0.041554220613211276,0.49446360500998365,0.5789698150667304
2,0,2,0,1,0,0,2,2,1,2,0,0,0,0,2,0,2,2,1,0,2,2,0,0.049663951024025405,0.43310945725176986,0.36051325416375601
2,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0.067911747735722075,0.58395353058631327,0.56704290598919083
0,2,0,0,2,0,1,0,0,1,0,1,0,2,1,0,2,0,0,2,1,0,0,1,0.068468685417779507,0.46768923579597022,0.39383065553880658
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0.049663951024025405,0.78153929932837174,0.79888231184970038
0,1,0,2,1,2,1,2,0,1,0,1,0,0,1,0,1,0,0,1,2,0,0,1,0.058284295391557155,0.44354692321655476,0.3618441854479944
0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,1,1,0,0,1,0.029095987075853862,0.63822835360319474,0.56003529541527264
0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.049663951024025405,0.82165547286258844,0.76932240155888088
1,0,2,0,0,0,0,0,0,0,2,0,1,1,0,1,1,2,2,0,0,1,2,0,0.070042088208482317,0.32301688146669089,0.54324056031471746
2,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,2,1,0,0,1,0.067014258928300818,0.60274096932292609,0.57120482370675396
2,1,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,0,2,0,0,0.060188092631993678,0.59820294064258484,0.5481451523953087
2,2,2,0,0,2,0,2,0,2,1,0,2,2,0,0,2,0,0,2,0,2,0,0,0.025823599380846076,0.49337447812670177,0.51801169160630911
2,0,1,0,0,0,0,2,2,0,1,0,1,2,0,2,0,1,1,0,0,1,1,0,0.070917809409792421,0.13369032492285352,0.31708518695540278
0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,0,0,0,2,0,0.046407069795520381,0.56752586676347794,0.73330637155777789
0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,1,0,0,0.044875300307965507,0.70729715011798877,0.80941211073936536
0,0,0,2,1,0,0,2,2,1,0,0,2,0,0,2,0,0,0,1,0,0,2,0,0.049663951024025405,0.53902704665093482,0.50821721386815688
0,0,0,2,0,1,1,0,2,0,0,2,2,0,1,0,0,0,0,0,0,0,2,0,0.058790005323298623,0.45207841713559632,0.27607632633552703
0,1,2,0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,0,1,1,0,0,1,0.031898641792843498,0.36794336540206934,0.50229787859847785
0,1,0,0,1,2,2,0,0,1,0,2,0,0,2,0,1,0,0,1,2,0,0,1,0.068016556485694601,0.43646759847522237,0.31093790212875472
0,1,0,2,1,2,0,2,0,1,0,0,0,2,2,0,2,0,0,1,0,0,0,1,0.058584750418031822,0.484933744781267,0.44975918232287954
1,1,2,0,1,0,0,0,2,1,2,0,1,1,0,1,1,2,2,1,0,1,2,0,0.066343476702684187,0.19486295153385369,0.17583734696128533
1,1,2,0,1,0,1,2,0,1,0,0,2,1,0,0,1,0,0,1,0,2,0,1,0.047218889615394083,0.2146487565801416,0.29768741497849188
0,1,2,2,1,2,0,0,0,1,2,2,2,0,2,0,0,2,2,1,0,0,2,0,0.066560354414439513,0.36948629515338538,0.36492518107283356
0,1,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0.047192394682787762,0.60183336358685791,0.65659766903194972
0,1,0,2,1,0,0,0,2,1,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0.047046637899666607,0.49473588673080415,0.4459281591234972
2,0,2,1,0,2,0,2,1,0,2,0,1,1,0,2,0,2,1,0,2,2,1,0,0.067876897364389052,0.21011072789980031,0.17409463583219972
0,0,1,0,0,2,0,2,2,0,1,0,1,0,0,2,0,1,2,0,2,1,2,0,0.072149473798720401,0.25648938101288798,0.40676495459391887
0,0,0,2,0,0,0,2,2,0,0,0,2,0,2,1,0,1,2,0,0,0,0,0,0.024301554221018092,0.57705572699219454,0.6463105261222839
0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0.038858377291730334,0.70720638954438197,0.71003345711239385
0,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.034185982300902008,0.71982210927573065,0.60936799147027465
0,2,0,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0,0,2,0.061077635907397038,0.73370847703757491,0.67580425750946727
0,1,0,1,1,1,2,0,1,1,0,1,0,1,1,0,1,0,0,1,2,0,0,2,0.07906285826575124,0.37229987293519695,0.34538769807713521
0,1,0,0,1,0,2,0,0,1,0,2,0,0,2,0,1,0,0,1,2,0,0,1,0.068016556485694601,0.48121256126338718,0.37199897055038789
0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.025823599380846076,0.88310038119440915,0.93593882128019412
0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.056562601224081459,0.77101107278998005,0.63931762197139597
0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,2,0,0,0,1,0,0,0.044568865761380902,0.56525685242330737,0.73115188058384495
1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,2,0,1,2,0,0,1,2,0,0.076438674201097248,0.30341259756761663,0.36229273135041729
0,2,1,0,0,0,0,0,0,0,1,0,1,2,0,1,2,1,0,0,0,0,0,0,0.056870671411573245,0.59330186966781628,0.70205522261847864
1,1,0,0,1,0,1,2,2,1,0,1,2,1,0,0,1,0,0,1,1,0,0,1,0.06169229325293029,0.32755491014703214,0.30796720467664251
2,1,0,0,1,2,1,0,0,1,2,1,2,2,0,0,1,0,0,1,1,2,0,1,0.062376837496634564,0.1631875113450717,0.1068274568917975
0,1,2,0,0,2,2,2,2,0,2,0,2,1,2,2,1,2,0,1,2,2,2,0,0.05441544609789143,0.50190597204574328,0.48461340490459209
0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,2,0,1,0,0,0.041138744177242538,0.64775821383191146,0.69901834626273029
2,1,0,1,1,1,1,0,0,1,2,1,0,2,1,0,1,0,1,1,1,2,0,1,0.071924728151695358,0.23343619531675441,0.33083569248869443
0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,1,0,1,2,0,0,0,2,0,0.044852800867214021,0.45679796696315123,0.56956505753888009
0,0,1,2,0,2,0,1,1,0,1,0,1,0,0,1,0,1,2,0,0,1,2,0,0.078991065529999308,0.33227445997458704,0.42761130923931029
0,1,0,0,1,2,2,0,0,1,0,2,0,0,0,0,1,0,0,1,2,0,0,1,0.068016556485694601,0.49990923942639315,0.3658443325122247
2,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.049663951024025405,0.63187511345071701,0.58552887973822565
2,2,1,2,0,2,0,1,2,0,1,0,1,2,0,1,2,1,2,2,0,1,2,0,0.073126473900165245,0.16246142675621711,0.26067134821133131
0,0,0,2,0,0,2,0,2,0,0,0,2,0,2,1,0,1,1,0,2,0,1,0,0.069839153954073849,0.40724269377382466,0.45390639361741242
1,0,1,2,0,2,0,2,1,0,1,0,0,2,0,1,1,1,2,0,0,0,2,0,0.049701811702710923,0.24360137956071881,0.34076252803411888
0,0,1,0,0,2,2,0,0,0,0,2,1,0,2,1,0,0,1,0,0,0,1,2,0.067778352085803101,0.23398075875839536,0.34818191845288432
0,0,2,1,0,0,1,0,1,0,2,1,0,0,1,0,0,2,2,0,0,0,1,0,0.051111574935586934,0.44826647304410966,0.48465752417368285
0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0.049663951024025405,0.72989653294608825,0.64329570940108094
0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0.049625873742983675,0.67516790706117258,0.62164785470054051
0,1,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0.066560354414439513,0.60455618079506257,0.47970145961248573
0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.034185982300902008,0.8575966600108913,0.81304459722783928
0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,1,0,0.046865646188404275,0.57859865674351063,0.70027574543181736
0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,2,2,0,0.035391179146612474,0.55527318932655656,0.75245413434317443
0,1,0,0,1,2,2,0,2,1,0,2,2,0,2,2,0,2,0,1,0,0,2,0,0.066560354414439513,0.34579778544200401,0.3925291371006287
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.034185982300902008,0.91541114539843893,0.88440751498216841
2,1,0,0,1,2,1,2,2,1,0,0,2,1,0,2,1,0,0,1,0,0,0,1,0.071810327854373565,0.13713922671991288,0.088282657450641566
0,0,0,2,0,2,0,0,2,1,0,0,0,0,0,2,0,2,2,1,2,0,0,0,0.041138744177242538,0.60827736431294244,0.57449906246553184
2,2,0,0,1,2,2,2,2,1,0,2,0,2,0,0,2,0,0,2,2,0,0,1,0.055624532025131922,0.40179705935741516,0.52503400860325744
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.034185982300902008,0.91541114539843893,0.88440751498216841
1,0,2,2,0,0,0,1,2,0,1,0,1,0,0,0,0,2,2,0,0,1,2,0,0.065803970058369549,0.29479034307496821,0.35146880400014707
0,1,0,0,1,0,0,2,0,1,2,0,2,0,0,0,0,0,0,1,0,2,0,1,0.061181017870336092,0.56398620439281177,0.57361667708371633
0,0,2,0,0,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0.038602074906644718,0.60600834997277186,0.66800985330343032
0,1,2,2,1,1,0,1,2,1,0,0,2,1,0,2,1,2,2,1,0,0,2,0,0.067487743600422131,0.14231257941550191,0.15418213904922975
0,1,0,2,1,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,0,2,0,0.06604732298706549,0.60292249047013979,0.63251590131990143
0,0,1,1,0,0,0,1,2,0,1,0,1,0,0,2,0,1,2,0,0,1,2,0,0.064681484346762033,0.28625884915592664,0.43805286959079376
0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,2,0,0,0.046854140040183075,0.74968233799237616,0.76789587852494579
0,0,1,2,0,0,0,0,2,0,0,0,2,0,0,1,0,1,1,0,0,0,1,0,0.063383388188026246,0.49037937919767655,0.55585131806316412
0,0,1,2,0,1,0,1,1,0,1,2,1,0,2,1,0,1,1,0,0,1,1,0,0.061528166542424663,0.38210201488473405,0.31246737012390163
0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,1,0,0,0.034153238387016241,0.58785623525140673,0.731548954005662
0,2,0,0,0,0,0,1,1,2,0,0,1,2,0,0,2,1,0,2,0,0,0,0,0.061395483656412099,0.5606280631693592,0.48086326703187615
0,1,0,0,0,0,0,2,2,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0.06169229325293029,0.58368124886549277,0.48748115739549247
2,0,1,1,0,2,0,0,2,0,1,0,1,2,1,1,2,1,1,0,0,0,1,0,0.063478981640449253,0.13786531130876747,0.19480127945880363
0,0,0,0,0,2,1,0,2,1,0,2,0,0,2,2,0,0,0,0,2,0,2,1,0.059351873808020886,0.39435469232165549,0.24031030552593846
0,0,0,2,0,0,1,2,2,1,0,0,2,0,0,2,0,2,2,1,0,0,0,0,0.049106164017965179,0.50081684516246139,0.38163167763520717
0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.049565338668249491,0.65683427119259397,0.79665428876061617
0,0,0,2,1,0,2,0,2,1,0,2,0,0,2,0,0,2,2,1,2,0,2,2,0.049663951024025405,0.45071700853149393,0.36264568550314352
2,0,2,1,0,0,0,2,1,0,1,0,1,2,0,1,0,1,1,0,0,2,1,0,0.064010628716016815,0.09357415138863677,0.27067906908342221
0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,2,2,1,0,0,2,0,0.061004463698741643,0.56507533127609366,0.58612448987095112
0,1,0,0,2,0,2,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,2,0.069333159461472019,0.6332365220548194,0.53076216037354318
0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,1,0,0,2,1,0,0.060402276262989794,0.45225993828280997,0.66771572484282515
1,0,1,2,0,0,0,1,0,0,1,0,2,0,0,2,0,2,2,0,0,1,2,0,0.075144047489804341,0.27482301688146671,0.49572410750395235
1,0,2,1,0,0,0,1,1,0,1,0,1,1,0,1,1,2,2,0,0,1,2,0,0.061210232262935295,0.27654746777999639,0.3948674583624398
2,0,1,1,0,0,0,2,1,0,1,0,1,0,0,1,0,1,1,0,0,2,1,0,0.073826112464625809,0.24986385913958975,0.35382918489650356
0,1,0,0,1,0,2,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,2,0.068388117149047911,0.55581775276819745,0.4290598919077907
0,2,0,1,0,1,0,0,1,0,0,0,1,2,1,1,2,1,0,2,0,0,1,0,0.07117742032600996,0.35314939190415684,0.35440273539468364
1,0,0,0,0,2,2,1,1,0,0,2,1,1,2,0,0,1,0,0,2,1,0,0,0.071365752613371788,0.21927754583408968,0.056347659840435313
0,2,0,0,1,2,1,0,0,1,0,1,0,2,1,0,2,0,0,2,2,0,0,1,0.063187752241515821,0.37729170448357235,0.27736313835067467
0,0,2,1,0,1,0,0,1,0,2,0,2,0,0,1,0,1,2,0,0,0,0,0,0.050668700184705748,0.47676529315665273,0.58561711827640717
2,1,0,0,1,2,1,2,0,1,0,1,2,2,1,0,1,0,0,1,1,0,0,1,0.090954755736731993,0.19985478308222909,0.19591896760910327
0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,2,0,0,2,2,0,0.025823599380846076,0.67616627337084767,0.7134821133129895
0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0.052259037993883796,0.75748774732256308,0.71247472333541673
1,1,0,0,1,2,2,0,2,1,0,0,0,1,2,0,1,0,0,1,2,0,2,1,0.064796826825524997,0.12370666182610274,0.12646788484870766
0,0,0,2,1,0,2,0,2,1,0,2,0,0,2,2,0,0,0,1,2,0,2,0,0.049663951024025405,0.42176438555091667,0.36437369020919885
0,0,2,1,0,0,0,0,2,0,1,0,2,0,0,1,0,1,1,0,0,0,1,0,0.043567872280546351,0.41377745507351604,0.55985881833890949
2,2,1,1,0,0,0,1,1,0,1,0,1,2,0,1,2,2,1,0,0,2,1,0,0.07654062138000875,0.15765111635505535,0.20755174822603772
2,2,0,0,0,2,0,1,0,2,1,0,0,2,0,1,2,0,1,2,2,1,0,0,0.041554220613211276,0.29669631512071154,0.41180190448178244
2,0,2,2,1,2,0,2,2,1,2,0,0,0,0,2,0,2,2,1,0,2,2,0,0.049663951024025405,0.49918315483753856,0.4057134453472554
2,1,0,0,1,0,1,0,0,1,0,0,0,2,1,0,2,0,0,1,1,0,0,1,0.068906600509841168,0.45207841713559632,0.39377182984668552
0,2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,1,0,0,1,0.066566693304908775,0.53757487747322563,0.44131769550351113
0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,2,0,0,2,1,0,0,2,0,0.049663951024025405,0.59076057360682521,0.5676973418140373
0,1,0,0,1,2,1,2,0,1,0,1,0,0,1,0,1,0,0,1,2,0,0,1,0.053231156523103458,0.48620439281176259,0.38159491157763153
0,2,0,0,2,0,1,0,0,1,0,1,0,0,1,0,2,0,0,1,1,0,0,1,0.060348469729390654,0.58041386821564711,0.4886723776609434
0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.049663951024025405,0.82165547286258844,0.76932240155888088
1,0,2,0,0,0,0,0,2,0,2,0,1,1,0,2,1,2,2,0,0,1,2,0,0.077371342651586419,0.19822109275730623,0.31498216846207583
2,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,2,1,0,0,1,0.067014258928300818,0.60274096932292609,0.57120482370675396
2,1,0,0,0,0,0,0,2,1,2,0,2,0,0,2,0,0,0,1,0,2,2,0,0.060188092631993678,0.38418950807769103,0.32990183462627304
2,2,2,0,0,2,0,2,0,2,1,0,2,2,0,0,2,0,0,2,0,2,0,0,0.025823599380846076,0.49337447812670177,0.51801169160630911
2,0,1,2,0,0,0,2,2,0,1,0,1,2,0,2,0,1,2,0,0,1,2,0,0.072149473798720401,0.18097658377200945,0.35698371263649398
0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,0,0,0,2,0,0.046407069795520381,0.56752586676347794,0.73330637155777789
0,0,1,1,0,0,0,0,2,0,1,0,2,0,0,0,0,2,1,0,0,2,0,0,0.053576000801848024,0.55373025957524047,0.66969373874039484
0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0.043691574429819718,0.68696678163005986,0.69174602007426744
0,0,2,2,0,1,1,0,2,0,2,2,2,0,1,0,0,0,0,0,0,0,2,0,0.058393281450485279,0.35414775821383193,0.22952314423324388
0,1,2,0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,0,1,1,0,0,1,0.031898641792843498,0.36794336540206934,0.50229787859847785
0,0,0,0,1,2,2,0,0,1,0,2,0,0,2,0,0,0,0,1,2,0,0,1,0.056436464483934752,0.5413868215647123,0.4275745431817346
0,1,0,2,1,2,1,2,0,1,0,0,0,2,2,0,2,0,0,1,1,0,0,1,0.058584750418031822,0.36876021056453079,0.33139453656384427
1,1,2,0,1,0,1,0,2,1,2,0,1,1,0,1,1,2,2,1,0,1,2,1,0.066343476702684187,0.31067344345616266,0.31496010882753045
1,1,2,0,1,0,1,2,0,1,0,0,2,1,0,0,1,0,0,1,0,2,0,1,0.047218889615394083,0.2146487565801416,0.29768741497849188
0,0,2,2,1,2,0,0,0,1,2,2,2,0,2,0,0,2,2,1,0,0,2,0,0.049663951024025405,0.45008168451624614,0.4674583624397956
0,1,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0.047192394682787762,0.60183336358685791,0.65659766903194972
